participantID,condition,blocks,blockType,trials,probabilitiesMarketOne_1,probabilitiesMarketOne_2,probabilitiesMarketTwo_1,probabilitiesMarketTwo_2,rewards_1,rewards_2,gem_presented,market_presented,chooseLeft,stateChosen,outcomeState,outcome,RT,black_rl_p,black_sofa_p,chosen_rl_p,chosen_sofa_p,pick_black,rt_log_trans,white_rl_p,white_sofa_p,missed_response,structureAwareness,evidence_consistency,consistent_choice,same_gem,doorRepeat,sideRepeat
28,2,7,2,30,0.8,0.2,0.8,0.2,-1,0,4,1,0,1,1,-1,1.417879739,0.8,0.2,0.8,0.2,1,-0.349162614,0.2,0.8,0,0,1,0,0,0,0
28,2,7,2,31,0.8,0.2,0.8,0.2,-1,0,3,2,1,1,1,-1,0.725652922,0.8,0.2,0.8,0.2,1,0.320683447,0.2,0.8,0,0,1,0,0,1,0
28,2,7,2,32,0.8,0.2,0.8,0.2,-1,0,4,1,1,2,2,0,1.589420128,0.8,0.2,0.2,0.8,0,-0.46336925,0.2,0.8,0,0,1,1,0,0,1
28,2,7,2,33,0.8,0.2,0.8,0.2,-1,0,3,2,1,2,2,0,1.832960336,0.8,0.2,0.2,0.8,0,-0.60593233,0.2,0.8,0,0,1,1,0,1,1
28,2,7,2,34,0.8,0.2,0.8,0.2,1,0,3,2,0,2,2,0,2.249764851,0.8,0.2,0.2,0.8,0,-0.8108257,0.2,0.8,0,0,1,0,1,1,0
28,2,7,2,35,0.8,0.2,0.8,0.2,-1,0,3,2,0,1,1,-1,1.039989133,0.8,0.2,0.8,0.2,1,-0.039210264,0.2,0.8,0,0,1,0,1,0,1
28,2,7,2,36,0.2,0.8,0.8,0.2,1,0,4,1,0,1,2,0,1.538447235,0.2,0.8,0.2,0.8,1,-0.430773619,0.8,0.2,0,0,1,1,0,1,1
28,2,7,2,37,0.2,0.8,0.8,0.2,-1,0,3,2,1,2,2,0,1.562552825,0.8,0.2,0.2,0.8,0,-0.44632091,0.2,0.8,0,0,0,1,0,0,0
28,2,7,2,38,0.2,0.8,0.8,0.2,-1,0,3,2,0,2,1,-1,1.627121166,0.8,0.2,0.2,0.8,0,-0.486812298,0.2,0.8,0,0,1,1,1,1,0
28,2,7,2,39,0.2,0.8,0.8,0.2,-1,0,3,2,1,1,1,-1,0.969276141,0.8,0.2,0.8,0.2,1,0.031205732,0.2,0.8,0,0,0,0,1,0,0
28,2,7,2,40,0.2,0.8,0.8,0.2,1,0,3,2,0,1,1,1,1.909208826,0.8,0.2,0.8,0.2,1,-0.646688929,0.2,0.8,0,0,1,1,1,1,0
28,2,7,2,41,0.2,0.8,0.8,0.2,-1,0,4,1,1,2,1,-1,2.246052282,0.2,0.8,0.8,0.2,0,-0.809174134,0.8,0.2,0,0,1,1,0,0,0
28,2,7,2,42,0.2,0.8,0.2,0.8,-1,0,3,2,1,2,1,-1,1.884322326,0.2,0.8,0.8,0.2,0,-0.633568247,0.8,0.2,0,0,0,1,0,1,1
28,2,7,2,43,0.2,0.8,0.2,0.8,-1,0,3,2,1,2,1,-1,1.167787068,0.2,0.8,0.8,0.2,0,-0.155110563,0.8,0.2,0,0,0,1,1,1,1
28,2,7,2,44,0.2,0.8,0.2,0.8,-1,0,3,2,0,1,2,0,1.415327518,0.2,0.8,0.2,0.8,1,-0.347360965,0.8,0.2,0,0,0,0,1,0,0
28,2,7,2,45,0.2,0.8,0.2,0.8,-1,0,4,1,0,1,1,-1,1.785718426,0.2,0.8,0.2,0.8,1,-0.579820814,0.8,0.2,0,0,0,0,0,1,1
28,2,7,2,46,0.2,0.8,0.2,0.8,-1,0,4,1,0,2,2,0,1.185471203,0.2,0.8,0.8,0.2,0,-0.170140335,0.8,0.2,0,0,1,1,1,0,1
28,2,7,2,47,0.2,0.8,0.2,0.8,1,0,3,2,1,1,2,0,1.266945484,0.2,0.8,0.2,0.8,1,-0.236608873,0.8,0.2,0,0,1,1,0,0,0
28,2,7,2,48,0.2,0.8,0.2,0.8,-1,0,4,1,1,2,1,-1,2.227707377,0.2,0.8,0.8,0.2,0,-0.800972975,0.8,0.2,0,0,0,1,0,0,1
28,2,7,2,49,0.2,0.8,0.2,0.8,-1,0,3,2,1,2,2,0,1.729667049,0.2,0.8,0.8,0.2,0,-0.547928933,0.8,0.2,0,0,0,1,0,1,1
28,2,7,2,50,0.2,0.8,0.2,0.8,-1,0,3,2,0,2,1,-1,1.625387588,0.2,0.8,0.8,0.2,0,-0.485746303,0.8,0.2,0,0,1,1,1,1,0
28,2,7,2,51,0.2,0.8,0.2,0.8,1,0,3,2,0,1,1,1,1.744232673,0.2,0.8,0.2,0.8,1,-0.55631473,0.8,0.2,0,0,0,1,1,0,1
28,2,7,2,52,0.2,0.8,0.2,0.8,-1,0,3,2,0,2,1,-1,1.279038578,0.2,0.8,0.8,0.2,0,-0.246108684,0.8,0.2,0,0,1,1,1,0,1
28,2,7,2,53,0.2,0.8,0.2,0.8,-1,0,4,1,1,2,1,-1,2.273874668,0.2,0.8,0.8,0.2,0,-0.821485279,0.8,0.2,0,0,0,1,0,1,0
28,2,7,2,54,0.2,0.8,0.2,0.8,-1,0,3,2,1,2,1,-1,1.746426588,0.2,0.8,0.8,0.2,0,-0.55757175,0.8,0.2,0,0,0,1,0,1,1
28,2,7,2,55,0.2,0.8,0.2,0.8,1,0,4,1,1,2,1,1,1.06999034,0.2,0.8,0.8,0.2,0,-0.067649621,0.8,0.2,0,0,0,0,0,1,1
28,2,7,2,56,0.2,0.8,0.2,0.8,1,0,4,1,1,2,1,1,1.046666566,0.2,0.8,0.8,0.2,0,-0.045610415,0.8,0.2,0,0,0,0,1,1,1
28,2,7,2,57,0.2,0.8,0.2,0.8,1,0,3,2,1,1,2,0,1.682608669,0.2,0.8,0.2,0.8,1,-0.520345369,0.8,0.2,0,0,0,1,0,0,1
28,2,7,2,58,0.8,0.2,0.2,0.8,1,0,4,1,0,2,2,0,1.392697718,0.8,0.2,0.2,0.8,0,-0.33124267,0.2,0.8,0,0,0,0,0,0,0
28,2,7,2,59,0.8,0.2,0.2,0.8,1,0,4,1,1,2,1,1,0.747217158,0.8,0.2,0.2,0.8,0,0.29139943,0.2,0.8,0,0,1,0,1,1,0
28,2,7,2,60,0.8,0.2,0.2,0.8,-1,0,4,1,0,1,2,0,1.187896945,0.8,0.2,0.8,0.2,1,-0.172184471,0.2,0.8,0,0,0,0,1,0,0
28,2,8,1,1,0.8,0.2,0.8,0.2,1,0,1,1,1,1,2,0,2.360301256,0.8,0.2,0.8,0.2,1,-0.858789262,0.2,0.8,0,0,0,1,0,1,0
28,2,8,1,2,0.8,0.2,0.8,0.2,-1,0,1,1,1,1,1,-1,1.747591463,0.8,0.2,0.8,0.2,1,-0.558238533,0.2,0.8,0,0,0,0,1,1,1
28,2,8,1,3,0.8,0.2,0.8,0.2,1,0,1,1,0,2,2,0,1.229668558,0.8,0.2,0.2,0.8,0,-0.206744668,0.2,0.8,0,0,1,0,1,0,0
28,2,8,1,4,0.8,0.2,0.8,0.2,-1,0,1,1,0,2,2,0,1.397838083,0.8,0.2,0.2,0.8,0,-0.334926816,0.2,0.8,0,0,1,1,1,1,1
28,2,8,1,5,0.8,0.2,0.8,0.2,-1,0,2,1,1,1,2,0,3.709420732,0.8,0.2,0.8,0.2,1,-1.310875727,0.2,0.8,0,0,1,0,0,0,0
28,2,8,1,6,0.8,0.2,0.8,0.2,1,0,1,1,0,2,2,0,3.257558259,0.8,0.2,0.2,0.8,0,-1.180977914,0.2,0.8,0,0,0,0,0,0,0
28,2,8,1,7,0.2,0.8,0.8,0.2,1,0,2,1,1,2,1,1,1.46936851,0.2,0.8,0.8,0.2,0,-0.384832723,0.8,0.2,0,0,1,0,0,1,0
28,2,8,1,8,0.2,0.8,0.8,0.2,-1,0,2,1,1,1,1,-1,1.778735511,0.2,0.8,0.2,0.8,1,-0.575902725,0.8,0.2,0,0,0,0,1,0,1
28,2,8,1,9,0.2,0.8,0.8,0.2,-1,0,2,1,1,2,2,0,1.7279383,0.2,0.8,0.8,0.2,0,-0.546928964,0.8,0.2,0,0,1,1,1,0,1
28,2,8,1,10,0.2,0.8,0.8,0.2,-1,0,2,1,0,1,2,0,1.822811519,0.2,0.8,0.2,0.8,1,-0.6003801,0.8,0.2,0,0,1,0,1,0,0
28,2,8,1,11,0.2,0.8,0.8,0.2,-1,0,1,1,0,1,2,0,2.374081442,0.2,0.8,0.2,0.8,1,-0.864610601,0.8,0.2,0,0,0,0,0,1,1
28,2,8,1,12,0.2,0.8,0.8,0.2,1,0,2,1,0,2,1,1,1.647070152,0.2,0.8,0.8,0.2,0,-0.498998044,0.8,0.2,0,0,0,0,0,0,1
28,2,8,1,13,0.2,0.8,0.8,0.2,-1,0,2,1,1,1,2,0,2.00709249,0.2,0.8,0.2,0.8,1,-0.696687152,0.8,0.2,0,0,0,0,1,0,0
28,2,8,1,14,0.2,0.8,0.8,0.2,-1,0,2,1,0,1,2,0,1.621163366,0.2,0.8,0.2,0.8,1,-0.483144019,0.8,0.2,0,0,0,0,1,1,0
28,2,8,1,15,0.2,0.8,0.8,0.2,-1,0,1,1,1,1,2,0,4.036130766,0.2,0.8,0.2,0.8,1,-1.395286502,0.8,0.2,0,0,0,0,0,1,0
28,2,8,1,16,0.2,0.8,0.8,0.2,1,0,2,1,0,2,1,1,1.947258211,0.2,0.8,0.8,0.2,0,-0.666422337,0.8,0.2,0,0,0,0,0,0,0
28,2,8,1,17,0.2,0.8,0.8,0.2,-1,0,1,1,1,1,1,-1,1.19240914,0.2,0.8,0.2,0.8,1,-0.175975748,0.8,0.2,0,0,0,0,0,0,0
28,2,8,1,18,0.2,0.8,0.8,0.2,1,0,1,1,1,2,1,1,1.463328302,0.2,0.8,0.8,0.2,0,-0.3807135,0.8,0.2,0,0,1,0,1,0,1
28,2,8,1,19,0.2,0.8,0.8,0.2,-1,0,2,1,0,2,1,-1,2.600977421,0.2,0.8,0.8,0.2,0,-0.955887306,0.8,0.2,0,0,0,1,0,1,0
28,2,8,1,20,0.2,0.8,0.8,0.2,-1,0,2,1,1,2,2,0,0.863389882,0.2,0.8,0.8,0.2,0,0.146888915,0.8,0.2,0,0,0,1,1,1,0
28,2,8,1,21,0.2,0.8,0.8,0.2,-1,0,2,1,0,2,1,-1,0.972809406,0.2,0.8,0.8,0.2,0,0.027567099,0.8,0.2,0,0,1,1,1,1,0
28,2,8,1,22,0.8,0.2,0.8,0.2,-1,0,2,1,1,2,2,0,2.469852693,0.8,0.2,0.2,0.8,0,-0.90415851,0.2,0.8,0,0,0,1,1,1,0
28,2,8,1,23,0.8,0.2,0.8,0.2,-1,0,1,1,0,2,2,0,1.262482492,0.8,0.2,0.2,0.8,0,-0.233080014,0.2,0.8,0,0,1,1,0,1,0
28,2,8,1,24,0.8,0.2,0.8,0.2,-1,0,1,1,1,1,1,-1,1.444228447,0.8,0.2,0.8,0.2,1,-0.367575232,0.2,0.8,0,0,1,0,1,0,0
28,2,8,1,25,0.8,0.2,0.8,0.2,-1,0,2,1,1,2,2,0,1.846432625,0.8,0.2,0.2,0.8,0,-0.613255467,0.2,0.8,0,0,1,1,0,0,1
28,2,8,1,26,0.8,0.2,0.8,0.2,-1,0,2,1,1,2,2,0,3.157993842,0.8,0.2,0.2,0.8,0,-1.149936966,0.2,0.8,0,0,1,1,1,1,1
28,2,8,1,27,0.8,0.2,0.8,0.2,1,0,2,1,1,1,1,1,1.415450374,0.8,0.2,0.8,0.2,1,-0.347447766,0.2,0.8,0,0,1,1,1,0,1
28,2,8,1,28,0.8,0.2,0.8,0.2,-1,0,2,1,1,2,2,0,1.324770889,0.8,0.2,0.2,0.8,0,-0.28123953,0.2,0.8,0,0,1,1,1,0,1
28,2,8,1,29,0.8,0.2,0.8,0.2,1,0,2,1,0,1,1,1,1.236035982,0.8,0.2,0.8,0.2,1,-0.21190947,0.2,0.8,0,0,1,1,1,0,0
28,2,8,1,30,0.2,0.8,0.8,0.2,-1,0,2,1,1,2,1,-1,1.787445062,0.2,0.8,0.8,0.2,0,-0.58078726,0.8,0.2,0,0,1,1,1,0,0
28,2,8,1,31,0.2,0.8,0.8,0.2,-1,0,2,1,0,2,1,-1,2.071812666,0.2,0.8,0.8,0.2,0,-0.728423908,0.8,0.2,0,0,0,1,1,1,0
28,2,8,1,32,0.2,0.8,0.8,0.2,-1,0,2,1,1,1,2,0,1.711597742,0.2,0.8,0.2,0.8,1,-0.537427286,0.8,0.2,0,0,0,0,1,0,0
28,2,8,1,33,0.2,0.8,0.8,0.2,-1,0,1,1,1,2,1,-1,3.899031031,0.2,0.8,0.8,0.2,0,-1.360728069,0.8,0.2,0,0,0,1,0,0,1
28,2,8,1,34,0.2,0.8,0.8,0.2,-1,0,1,1,1,1,1,-1,1.479200374,0.2,0.8,0.2,0.8,1,-0.391501654,0.8,0.2,0,0,0,0,1,0,1
28,2,8,1,35,0.2,0.8,0.8,0.2,-1,0,1,1,1,1,2,0,0.941199891,0.2,0.8,0.2,0.8,1,0.060599738,0.8,0.2,0,0,1,0,1,1,1
28,2,8,1,36,0.2,0.8,0.8,0.2,1,0,2,1,0,1,2,0,1.875333253,0.2,0.8,0.2,0.8,1,-0.628786378,0.8,0.2,0,0,0,1,0,1,0
28,2,8,1,37,0.2,0.8,0.8,0.2,1,0,1,1,0,1,1,1,2.448002294,0.2,0.8,0.2,0.8,1,-0.895272302,0.8,0.2,0,0,0,1,0,1,1
28,2,8,1,38,0.2,0.8,0.8,0.2,-1,0,2,1,0,1,2,0,1.325184436,0.2,0.8,0.2,0.8,1,-0.281551647,0.8,0.2,0,0,1,0,0,1,1
28,2,8,1,39,0.2,0.8,0.8,0.2,-1,0,2,1,1,2,1,-1,4.297513886,0.2,0.8,0.8,0.2,0,-1.458036689,0.8,0.2,0,0,0,1,1,0,0
28,2,8,1,40,0.2,0.8,0.8,0.2,-1,0,1,1,0,2,1,-1,0.82604715,0.2,0.8,0.8,0.2,0,0.191103424,0.8,0.2,0,0,0,1,0,1,0
28,2,8,1,41,0.2,0.8,0.8,0.2,1,0,2,1,1,1,1,1,2.413204842,0.2,0.8,0.2,0.8,1,-0.880955674,0.8,0.2,0,0,0,1,0,0,0
28,2,8,1,42,0.2,0.8,0.8,0.2,1,0,2,1,0,1,2,0,1.141784593,0.2,0.8,0.2,0.8,1,-0.132592471,0.8,0.2,0,0,1,1,1,1,0
28,2,8,1,43,0.2,0.8,0.8,0.2,-1,0,1,1,0,1,2,0,2.489046426,0.2,0.8,0.2,0.8,1,-0.911899676,0.8,0.2,0,0,0,0,0,1,1
28,2,8,1,44,0.2,0.8,0.8,0.2,1,0,2,1,0,1,2,0,1.369841222,0.2,0.8,0.2,0.8,1,-0.314694837,0.8,0.2,0,0,0,1,0,1,1
28,2,8,1,45,0.8,0.2,0.8,0.2,-1,0,1,1,1,2,1,-1,2.291351425,0.8,0.2,0.2,0.8,0,-0.829141785,0.2,0.8,0,0,0,1,0,0,0
28,2,8,1,46,0.8,0.2,0.8,0.2,1,0,1,1,0,2,2,0,2.501611628,0.8,0.2,0.2,0.8,0,-0.916935175,0.2,0.8,0,0,0,0,1,1,0
28,2,8,1,47,0.8,0.2,0.8,0.2,-1,0,2,1,1,2,2,0,3.518594844,0.8,0.2,0.2,0.8,0,-1.258061718,0.2,0.8,0,0,1,1,0,1,0
28,2,8,1,48,0.8,0.2,0.8,0.2,1,0,2,1,0,1,1,1,1.58284412,0.8,0.2,0.8,0.2,1,-0.459223305,0.2,0.8,0,0,1,1,1,0,0
28,2,8,1,49,0.8,0.2,0.8,0.2,1,0,1,1,1,2,2,0,1.243142961,0.8,0.2,0.2,0.8,0,-0.217642818,0.2,0.8,0,0,1,0,0,0,0
28,2,8,1,50,0.8,0.2,0.8,0.2,1,0,1,1,0,1,1,1,0.693094361,0.8,0.2,0.8,0.2,1,0.366589126,0.2,0.8,0,0,1,1,1,0,0
28,2,8,1,51,0.8,0.2,0.8,0.2,1,0,1,1,1,1,1,1,0.7051298,0.8,0.2,0.8,0.2,1,0.34937338,0.2,0.8,0,0,1,1,1,1,0
28,2,8,1,52,0.8,0.2,0.8,0.2,-1,0,1,1,1,2,2,0,0.901888735,0.8,0.2,0.2,0.8,0,0.103264121,0.2,0.8,0,0,1,1,1,0,1
28,2,8,1,53,0.8,0.2,0.8,0.2,-1,0,1,1,0,1,1,-1,1.496472772,0.8,0.2,0.8,0.2,1,-0.403110854,0.2,0.8,0,0,1,0,1,0,0
28,2,8,1,54,0.2,0.8,0.8,0.2,-1,0,1,1,1,1,2,0,1.35729715,0.2,0.8,0.2,0.8,1,-0.305495333,0.8,0.2,0,0,1,0,1,1,0
28,2,8,1,55,0.2,0.8,0.8,0.2,1,0,1,1,1,2,1,1,0.896148273,0.2,0.8,0.8,0.2,0,0.109649396,0.8,0.2,0,0,0,0,1,0,1
28,2,8,1,56,0.2,0.8,0.8,0.2,1,0,1,1,1,2,1,1,0.736648153,0.2,0.8,0.8,0.2,0,0.305644906,0.8,0.2,0,0,0,0,1,1,1
28,2,8,1,57,0.2,0.8,0.8,0.2,1,0,2,1,1,2,1,1,1.218735813,0.2,0.8,0.8,0.2,0,-0.197814102,0.8,0.2,0,0,0,0,0,1,1
28,2,8,1,58,0.2,0.8,0.8,0.2,1,0,1,1,0,2,1,1,0.887768353,0.2,0.8,0.8,0.2,0,0.119044434,0.8,0.2,0,0,0,0,0,1,0
28,2,8,1,59,0.2,0.8,0.8,0.2,-1,0,1,1,1,1,2,0,0.778868631,0.2,0.8,0.2,0.8,1,0.249912886,0.8,0.2,0,0,0,0,1,0,0
28,2,8,1,60,0.2,0.8,0.8,0.2,1,0,1,1,1,2,1,1,0.776774934,0.2,0.8,0.8,0.2,0,0.252604631,0.8,0.2,0,0,0,0,1,0,1
29,1,1,1,1,0.2,0.8,0.2,0.8,-1,0,1,1,0,1,2,0,2.452764776,0.2,0.8,0.2,0.8,1,-0.897215868,0.8,0.2,0,1,0,0,1,0,0
29,1,1,1,2,0.2,0.8,0.2,0.8,1,0,1,1,9,0,9,9,9,0.2,0.8,NaN,NaN,NaN,NaN,0.8,0.2,1,1,0,0,1,0,0
29,1,1,1,3,0.2,0.8,0.2,0.8,1,0,1,1,1,2,2,0,2.026390508,0.2,0.8,0.8,0.2,0,-0.706256136,0.8,0.2,0,1,0,0,1,0,0
29,1,1,1,4,0.2,0.8,0.2,0.8,1,0,1,1,1,1,2,0,1.580823308,0.2,0.8,0.2,0.8,1,-0.457945792,0.8,0.2,0,1,1,1,1,0,1
29,1,1,1,5,0.2,0.8,0.2,0.8,-1,0,2,1,0,1,2,0,1.926638396,0.2,0.8,0.2,0.8,1,-0.655776721,0.8,0.2,0,1,0,0,0,1,0
29,1,1,1,6,0.2,0.8,0.2,0.8,1,0,1,1,0,1,2,0,1.271115033,0.2,0.8,0.2,0.8,1,-0.239894494,0.8,0.2,0,1,0,1,0,1,1
29,1,1,1,7,0.2,0.8,0.2,0.8,1,0,2,1,1,2,1,1,1.694932235,0.2,0.8,0.8,0.2,0,-0.527642761,0.8,0.2,0,1,0,0,0,0,0
29,1,1,1,8,0.2,0.8,0.2,0.8,-1,0,1,1,1,2,1,-1,1.06989322,0.2,0.8,0.8,0.2,0,-0.067558849,0.8,0.2,0,1,0,1,0,1,1
29,1,1,1,9,0.2,0.8,0.2,0.8,1,0,2,1,0,1,1,1,1.541159968,0.2,0.8,0.2,0.8,1,-0.432535359,0.8,0.2,0,1,0,1,0,0,0
29,1,1,1,10,0.2,0.8,0.2,0.8,-1,0,1,1,0,2,1,-1,1.689464323,0.2,0.8,0.8,0.2,0,-0.52441151,0.8,0.2,0,1,1,1,0,0,1
29,1,1,1,11,0.2,0.8,0.2,0.8,1,0,1,1,1,2,1,1,1.505543377,0.2,0.8,0.8,0.2,0,-0.409153881,0.8,0.2,0,1,0,0,1,1,0
29,1,1,1,12,0.2,0.8,0.2,0.8,1,0,2,1,1,2,1,1,1.355927435,0.2,0.8,0.8,0.2,0,-0.304485674,0.8,0.2,0,1,0,0,0,1,1
29,1,1,1,13,0.2,0.8,0.2,0.8,-1,0,1,1,1,1,1,-1,2.140295075,0.2,0.8,0.2,0.8,1,-0.760943705,0.8,0.2,0,1,0,0,0,0,1
29,1,1,1,14,0.2,0.8,0.2,0.8,-1,0,1,1,0,1,1,-1,2.877615551,0.2,0.8,0.2,0.8,1,-1.056962018,0.8,0.2,0,1,1,0,1,1,0
29,1,1,1,15,0.2,0.8,0.2,0.8,1,0,2,1,0,2,2,0,1.990720186,0.2,0.8,0.8,0.2,0,-0.688496476,0.8,0.2,0,1,1,0,0,0,1
29,1,1,1,16,0.2,0.8,0.2,0.8,-1,0,2,1,0,1,2,0,1.818404592,0.2,0.8,0.2,0.8,1,-0.597959519,0.8,0.2,0,1,1,0,1,0,1
29,1,1,1,17,0.2,0.8,0.2,0.8,1,0,2,1,0,2,2,0,2.160007812,0.2,0.8,0.8,0.2,0,-0.770111838,0.8,0.2,0,1,0,0,1,0,1
29,1,1,1,18,0.2,0.8,0.2,0.8,1,0,1,1,0,2,2,0,1.935058812,0.2,0.8,0.8,0.2,0,-0.66013772,0.8,0.2,0,1,1,0,0,1,1
29,1,1,1,19,0.2,0.8,0.2,0.8,1,0,1,1,1,1,2,0,1.694140454,0.2,0.8,0.2,0.8,1,-0.527175505,0.8,0.2,0,1,1,1,1,0,0
29,1,1,1,20,0.2,0.8,0.2,0.8,1,0,1,1,1,2,2,0,1.544582771,0.2,0.8,0.8,0.2,0,-0.434753822,0.8,0.2,0,1,0,0,1,0,1
29,1,1,1,21,0.2,0.8,0.2,0.8,-1,0,1,1,1,2,1,-1,2.639783119,0.2,0.8,0.8,0.2,0,-0.970696762,0.8,0.2,0,1,1,1,1,1,1
29,1,1,1,22,0.2,0.8,0.2,0.8,1,0,2,1,0,1,2,0,2.530422467,0.2,0.8,0.2,0.8,1,-0.928386272,0.8,0.2,0,1,0,1,0,0,0
29,1,1,1,23,0.2,0.8,0.2,0.8,-1,0,2,1,0,1,2,0,1.89560285,0.2,0.8,0.2,0.8,1,-0.639536914,0.8,0.2,0,1,0,0,1,1,1
29,1,1,1,24,0.2,0.8,0.2,0.8,-1,0,2,1,1,2,1,-1,2.449169308,0.2,0.8,0.8,0.2,0,-0.895748909,0.8,0.2,0,1,0,1,1,0,0
29,1,1,1,25,0.2,0.8,0.2,0.8,1,0,1,1,0,1,2,0,1.252657736,0.2,0.8,0.2,0.8,1,-0.225267483,0.8,0.2,0,1,0,1,0,0,0
29,1,1,1,26,0.2,0.8,0.2,0.8,1,0,1,1,0,2,1,1,1.265796844,0.2,0.8,0.8,0.2,0,-0.23570184,0.8,0.2,0,1,0,0,1,0,1
29,1,1,1,27,0.2,0.8,0.2,0.8,1,0,1,1,1,2,1,1,3.176425132,0.2,0.8,0.8,0.2,0,-1.155756392,0.8,0.2,0,1,0,0,1,1,0
29,1,1,1,28,0.2,0.8,0.2,0.8,1,0,2,1,1,2,1,1,1.73345605,0.2,0.8,0.8,0.2,0,-0.550117132,0.8,0.2,0,1,0,0,0,1,1
29,1,1,1,29,0.2,0.8,0.2,0.8,1,0,1,1,0,1,2,0,1.11391151,0.2,0.8,0.2,0.8,1,-0.107877704,0.8,0.2,0,1,0,1,0,0,0
29,1,1,1,30,0.2,0.8,0.2,0.8,-1,0,2,1,0,2,1,-1,1.056136202,0.2,0.8,0.8,0.2,0,-0.054617156,0.8,0.2,0,1,0,1,0,0,1
29,1,1,1,31,0.2,0.8,0.2,0.8,-1,0,2,1,0,1,2,0,1.31491719,0.2,0.8,0.2,0.8,1,-0.273773691,0.8,0.2,0,1,0,0,1,0,1
29,1,1,1,32,0.2,0.8,0.2,0.8,1,0,1,1,0,1,2,0,2.732628649,0.2,0.8,0.2,0.8,1,-1.005264021,0.8,0.2,0,1,0,1,0,1,1
29,1,1,1,33,0.2,0.8,0.2,0.8,-1,0,2,1,1,2,1,-1,1.951384063,0.2,0.8,0.8,0.2,0,-0.668538897,0.8,0.2,0,1,0,1,0,0,0
29,1,1,1,34,0.2,0.8,0.2,0.8,1,0,2,1,0,1,2,0,2.249515362,0.2,0.8,0.2,0.8,1,-0.810714798,0.8,0.2,0,1,0,1,1,0,0
29,1,1,1,35,0.2,0.8,0.2,0.8,-1,0,2,1,0,2,1,-1,1.719053653,0.2,0.8,0.8,0.2,0,-0.541773938,0.8,0.2,0,1,0,1,1,0,1
29,1,1,1,36,0.2,0.8,0.2,0.8,1,0,2,1,1,1,2,0,2.278766608,0.2,0.8,0.2,0.8,1,-0.823634335,0.8,0.2,0,1,0,1,1,0,0
29,1,1,1,37,0.2,0.8,0.2,0.8,1,0,1,1,1,2,1,1,1.243415051,0.2,0.8,0.8,0.2,0,-0.217861668,0.8,0.2,0,1,0,0,0,0,1
29,1,1,1,38,0.2,0.8,0.2,0.8,1,0,2,1,0,2,2,0,1.299165173,0.2,0.8,0.8,0.2,0,-0.261721884,0.8,0.2,0,1,0,0,0,1,0
29,1,1,1,39,0.8,0.2,0.2,0.8,1,0,2,1,1,1,1,1,1.583406333,0.8,0.2,0.8,0.2,1,-0.459578434,0.2,0.8,0,1,1,1,1,0,0
29,1,1,1,40,0.8,0.2,0.2,0.8,1,0,2,1,0,1,1,1,1.748007868,0.8,0.2,0.8,0.2,1,-0.558476778,0.2,0.8,0,1,1,1,1,1,0
29,1,1,1,41,0.8,0.2,0.2,0.8,1,0,2,1,1,1,1,1,1.498940468,0.8,0.2,0.8,0.2,1,-0.404758504,0.2,0.8,0,1,1,1,1,1,0
29,1,1,1,42,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.876229103,0.8,0.2,0.2,0.8,0,-0.629263966,0.2,0.8,0,1,1,1,1,0,1
29,1,1,1,43,0.8,0.2,0.2,0.8,-1,0,1,1,0,1,2,0,1.30338821,0.8,0.2,0.8,0.2,1,-0.264967189,0.2,0.8,0,1,1,0,0,0,0
29,1,1,1,44,0.8,0.2,0.2,0.8,1,0,1,1,0,2,2,0,1.712547641,0.8,0.2,0.2,0.8,0,-0.53798211,0.2,0.8,0,1,0,0,1,0,1
29,1,1,1,45,0.8,0.2,0.2,0.8,1,0,2,1,1,1,1,1,2.886700966,0.8,0.2,0.8,0.2,1,-1.060114316,0.2,0.8,0,1,1,1,0,0,0
29,1,1,1,46,0.2,0.8,0.2,0.8,-1,0,2,1,0,2,1,-1,1.298901648,0.2,0.8,0.8,0.2,0,-0.261519021,0.8,0.2,0,1,1,1,1,0,0
29,1,1,1,47,0.2,0.8,0.2,0.8,1,0,1,1,0,1,1,1,1.111691925,0.2,0.8,0.2,0.8,1,-0.105883112,0.8,0.2,0,1,0,1,0,0,1
29,1,1,1,48,0.2,0.8,0.2,0.8,1,0,2,1,1,2,1,1,1.519702474,0.2,0.8,0.8,0.2,0,-0.418514575,0.8,0.2,0,1,1,0,0,0,0
29,1,1,1,49,0.2,0.8,0.2,0.8,1,0,1,1,0,2,1,1,1.49746648,0.2,0.8,0.8,0.2,0,-0.403774667,0.8,0.2,0,1,0,0,0,1,0
29,1,1,1,50,0.2,0.8,0.2,0.8,1,0,2,1,1,2,1,1,1.572584613,0.2,0.8,0.8,0.2,0,-0.452720516,0.8,0.2,0,1,0,0,0,1,0
29,1,1,1,51,0.2,0.8,0.2,0.8,-1,0,1,1,1,1,2,0,1.724947189,0.2,0.8,0.2,0.8,1,-0.545196435,0.8,0.2,0,1,0,0,0,0,1
29,1,1,1,52,0.2,0.8,0.2,0.8,1,0,1,1,1,2,2,0,1.711403588,0.2,0.8,0.8,0.2,0,-0.537313845,0.8,0.2,0,1,0,0,1,0,1
